filename,Solve,Parse,ProofTerm,Steps
../smt-lib/LIA/psyco/028.smt2,unknown,,,
../smt-lib/LIA/psyco/015.smt2,unknown,,,
../smt-lib/LIA/psyco/003.smt2,unknown,,,
../smt-lib/LIA/psyco/069.smt2,unknown,,,
../smt-lib/LIA/psyco/085.smt2,unknown,,,
../smt-lib/LIA/psyco/065.smt2,unknown,,,
../smt-lib/LIA/psyco/108.smt2,unknown,,,
../smt-lib/LIA/psyco/045.smt2,unknown,,,
../smt-lib/LIA/psyco/116.smt2,unknown,,,
../smt-lib/LIA/psyco/107.smt2,unknown,,,
../smt-lib/LIA/psyco/134.smt2,unknown,,,
../smt-lib/LIA/psyco/013.smt2,unknown,,,
../smt-lib/LIA/psyco/075.smt2,unknown,,,
../smt-lib/LIA/psyco/118.smt2,unknown,,,
../smt-lib/LIA/psyco/040.smt2,unknown,,,
../smt-lib/LIA/psyco/012.smt2,unknown,,,
../smt-lib/LIA/psyco/023.smt2,unknown,,,
../smt-lib/LIA/psyco/025.smt2,unknown,,,
../smt-lib/LIA/psyco/186.smt2,unknown,,,
../smt-lib/LIA/psyco/172.smt2,unknown,,,
../smt-lib/LIA/psyco/181.smt2,unknown,,,
../smt-lib/LIA/psyco/140.smt2,unknown,,,
../smt-lib/LIA/psyco/037.smt2,unknown,,,
../smt-lib/LIA/psyco/136.smt2,unknown,,,
../smt-lib/LIA/psyco/120.smt2,unknown,,,
../smt-lib/LIA/psyco/148.smt2,unknown,,,
../smt-lib/LIA/psyco/068.smt2,unknown,,,
../smt-lib/LIA/psyco/109.smt2,unknown,,,
../smt-lib/LIA/psyco/090.smt2,unknown,,,
../smt-lib/LIA/psyco/026.smt2,unknown,,,
../smt-lib/LIA/psyco/154.smt2,unknown,,,
../smt-lib/LIA/psyco/070.smt2,unknown,,,
../smt-lib/LIA/psyco/083.smt2,unknown,,,
../smt-lib/LIA/psyco/027.smt2,unknown,,,
../smt-lib/LIA/psyco/100.smt2,unknown,,,
../smt-lib/LIA/psyco/104.smt2,unknown,,,
../smt-lib/LIA/psyco/159.smt2,unknown,,,
../smt-lib/LIA/psyco/162.smt2,unknown,,,
../smt-lib/LIA/psyco/004.smt2,unknown,,,
../smt-lib/LIA/psyco/094.smt2,unknown,,,
../smt-lib/LIA/psyco/052.smt2,unknown,,,
../smt-lib/LIA/psyco/160.smt2,unknown,,,
../smt-lib/LIA/psyco/150.smt2,unknown,,,
../smt-lib/LIA/psyco/131.smt2,unknown,,,
../smt-lib/LIA/psyco/039.smt2,unknown,,,
../smt-lib/LIA/psyco/002.smt2,unknown,,,
../smt-lib/LIA/psyco/178.smt2,unknown,,,
../smt-lib/LIA/psyco/062.smt2,unknown,,,
../smt-lib/LIA/psyco/171.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/LIA/psyco/073.smt2,unknown,,,
../smt-lib/LIA/psyco/165.smt2,unknown,,,
../smt-lib/LIA/psyco/087.smt2,unknown,,,
../smt-lib/LIA/psyco/081.smt2,unknown,,,
../smt-lib/LIA/psyco/187.smt2,unknown,,,
../smt-lib/LIA/psyco/056.smt2,unknown,,,
../smt-lib/LIA/psyco/189.smt2,unknown,,,
../smt-lib/LIA/psyco/050.smt2,unknown,,,
../smt-lib/LIA/psyco/127.smt2,unknown,,,
../smt-lib/LIA/psyco/053.smt2,unknown,,,
../smt-lib/LIA/psyco/102.smt2,unknown,,,
../smt-lib/LIA/psyco/099.smt2,unknown,,,
../smt-lib/LIA/psyco/092.smt2,unknown,,,
../smt-lib/LIA/psyco/007.smt2,unknown,,,
../smt-lib/LIA/psyco/042.smt2,unknown,,,
../smt-lib/LIA/psyco/145.smt2,unknown,,,
../smt-lib/LIA/psyco/123.smt2,unknown,,,
../smt-lib/LIA/psyco/064.smt2,unknown,,,
../smt-lib/LIA/psyco/032.smt2,unknown,,,
../smt-lib/LIA/psyco/017.smt2,unknown,,,
../smt-lib/LIA/psyco/066.smt2,unknown,,,
../smt-lib/LIA/psyco/106.smt2,unknown,,,
../smt-lib/LIA/psyco/022.smt2,unknown,,,
../smt-lib/LIA/psyco/051.smt2,unknown,,,
../smt-lib/LIA/psyco/139.smt2,unknown,,,
../smt-lib/LIA/psyco/177.smt2,unknown,,,
../smt-lib/LIA/psyco/088.smt2,unknown,,,
../smt-lib/LIA/psyco/024.smt2,unknown,,,
../smt-lib/LIA/psyco/195.smt2,unknown,,,
../smt-lib/LIA/psyco/126.smt2,unknown,,,
../smt-lib/LIA/psyco/079.smt2,unknown,,,
../smt-lib/LIA/psyco/035.smt2,unknown,,,
../smt-lib/LIA/psyco/141.smt2,unknown,,,
../smt-lib/LIA/psyco/091.smt2,unknown,,,
../smt-lib/LIA/psyco/121.smt2,unknown,,,
../smt-lib/LIA/psyco/098.smt2,unknown,,,
../smt-lib/LIA/psyco/014.smt2,unknown,,,
../smt-lib/LIA/psyco/169.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/LIA/psyco/147.smt2,unknown,,,
../smt-lib/LIA/psyco/093.smt2,unknown,,,
../smt-lib/LIA/psyco/058.smt2,unknown,,,
../smt-lib/LIA/psyco/038.smt2,unknown,,,
../smt-lib/LIA/psyco/179.smt2,unknown,,,
../smt-lib/LIA/psyco/110.smt2,unknown,,,
../smt-lib/LIA/psyco/125.smt2,unknown,,,
../smt-lib/LIA/psyco/124.smt2,unknown,,,
../smt-lib/LIA/psyco/072.smt2,unknown,,,
../smt-lib/LIA/psyco/167.smt2,unknown,,,
../smt-lib/LIA/psyco/112.smt2,unknown,,,
../smt-lib/LIA/psyco/063.smt2,unknown,,,
../smt-lib/LIA/psyco/193.smt2,unknown,,,
../smt-lib/LIA/psyco/031.smt2,unknown,,,
../smt-lib/LIA/psyco/122.smt2,unknown,,,
../smt-lib/LIA/psyco/008.smt2,unknown,,,
../smt-lib/LIA/psyco/103.smt2,unknown,,,
../smt-lib/LIA/psyco/067.smt2,unknown,,,
../smt-lib/LIA/psyco/170.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/LIA/psyco/194.smt2,unknown,,,
../smt-lib/LIA/psyco/005.smt2,unknown,,,
../smt-lib/LIA/psyco/033.smt2,unknown,,,
../smt-lib/LIA/psyco/138.smt2,unknown,,,
../smt-lib/LIA/psyco/084.smt2,unknown,,,
../smt-lib/LIA/psyco/163.smt2,unknown,,,
../smt-lib/LIA/psyco/057.smt2,unknown,,,
../smt-lib/LIA/psyco/137.smt2,unknown,,,
../smt-lib/LIA/psyco/143.smt2,unknown,,,
../smt-lib/LIA/psyco/001.smt2,unknown,,,
../smt-lib/LIA/psyco/135.smt2,unknown,,,
../smt-lib/LIA/psyco/158.smt2,unknown,,,
../smt-lib/LIA/psyco/016.smt2,unknown,,,
../smt-lib/LIA/psyco/097.smt2,unknown,,,
../smt-lib/LIA/psyco/161.smt2,unknown,,,
../smt-lib/LIA/psyco/119.smt2,unknown,,,
../smt-lib/LIA/psyco/096.smt2,unknown,,,
../smt-lib/LIA/psyco/020.smt2,unknown,,,
../smt-lib/LIA/psyco/114.smt2,unknown,,,
../smt-lib/LIA/psyco/080.smt2,unknown,,,
../smt-lib/LIA/psyco/168.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/LIA/psyco/146.smt2,unknown,,,
../smt-lib/LIA/psyco/010.smt2,unknown,,,
../smt-lib/LIA/psyco/151.smt2,unknown,,,
../smt-lib/LIA/psyco/155.smt2,unknown,,,
../smt-lib/LIA/psyco/036.smt2,unknown,,,
../smt-lib/LIA/psyco/180.smt2,unknown,,,
../smt-lib/LIA/psyco/190.smt2,unknown,,,
../smt-lib/LIA/psyco/078.smt2,unknown,,,
../smt-lib/LIA/psyco/149.smt2,unknown,,,
../smt-lib/LIA/psyco/047.smt2,unknown,,,
../smt-lib/LIA/psyco/061.smt2,unknown,,,
../smt-lib/LIA/psyco/019.smt2,unknown,,,
../smt-lib/LIA/psyco/133.smt2,unknown,,,
../smt-lib/LIA/psyco/111.smt2,unknown,,,
../smt-lib/LIA/psyco/018.smt2,unknown,,,
