FILENAME,STATUS
LRA/scholl-smt08/model/model_6_22.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_5.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_65.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_7.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_17.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_21.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_76.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_50.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_55.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_8.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_78.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_64.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_11.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_15.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_17.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_23.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_52.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_44.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_52.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_39.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_49.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_10.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_58.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_56.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_40.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_2.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_60.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_53.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_4_3.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_26.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_51.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_9.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_62.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_56.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_42.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_64.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_23.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_57.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_4_2.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_46.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_16.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_3.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_34.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_4_1.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_54.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_28.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_38.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_48.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_59.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_48.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_38.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_35.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_4_6.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_72.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_62.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_16.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_19.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_5.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_54.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_39.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_22.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_11.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_32.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_79.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_36.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_47.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_9.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_33.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_14.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_20.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_4.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_58.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_24.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_1.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_28.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_35.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_75.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_67.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_45.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_80.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_1.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_37.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_2.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_68.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_31.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_6.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_77.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_47.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_29.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_66.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_37.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_43.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_18.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_4_5.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_6.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_57.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_13.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_59.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_6_10.smt2,UN-UNSAT
LRA/scholl-smt08/model/model_5_14.smt2,UN-UNSAT
