FILENAME,STATUS
QF_LRA/DTP-Scheduling/constraints-tempo-width-4.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-7.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking20.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-70.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-8.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-6.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-20.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A03.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-20.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-06.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-50.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-20.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A80.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking10.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-40.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-7.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-8.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A10.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A04.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-09.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A40.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-9.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix5x5.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking21.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-40.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking14.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A07.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A05.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix7x7.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking13.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking03.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-30.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix3x3.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-3.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A06.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A09.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking05.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-70.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking11.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-05.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-03.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-5.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-40.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-100.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking22.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking06.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A30.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-08.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking12.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-10.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking01.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-10.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A60.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix1x1.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking19.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-1.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-30.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix2x2.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-90.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A20.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-10.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-6.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking18.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking17.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A70.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A08.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-07.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking07.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-4.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-60.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-9.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-5.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking04.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking23.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-3.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking09.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking15.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix4x4.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix6x6.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking08.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-2.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-50.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-80.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-2.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-width-30.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking02.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-cooking16.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-04.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-60.smt2,UN-UNSAT
QF_LRA/DTP-Scheduling/constraints-tempo-depth-150.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0027.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0051.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0048.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/problem/12vars3/sqrt-problem-12vars3-chunk-0018.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0100.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0004.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0009.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0126.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0006.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0108.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0068.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0061.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0065.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0106.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0080.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0016.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0105.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0101.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0107.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0011.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0064.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0058.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0062.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0098.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0015.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0120.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0067.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0066.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0082.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0012.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0091.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0014.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0092.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0122.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0707.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0037.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0415.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0716.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0012.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0029.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0035.smt2,RETURN PROOF
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0011.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0033.smt2,UN-UNSAT
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0096.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0102.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0115.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0057.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0037.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0038.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0034.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0054.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0018.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0090.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0047.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0045.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0032.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0098.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0040.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0061.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0042.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0117.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0020.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0052.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0056.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0145.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0071.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0039.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0088.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0089.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0058.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0099.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0027.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0051.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0044.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2,RETURN PROOF
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0114.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0103.smt2,UN-UNSAT
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0017.smt2,UN-UNSAT
