FILENAME,STATUS
QF_IDL/qlock/qlock-4-10-36.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-23.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-7.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-29.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-19.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-34.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-28.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-12.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-5.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-19.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-38.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-37.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-31.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-25.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-15.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-29.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-37.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-10.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-14.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-12.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-17.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-18.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-35.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-33.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-38.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-8.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-23.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-35.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-11.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-28.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-39.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-26.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-16.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-27.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-25.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-13.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-13.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-33.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-6.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-30.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-22.base.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-26.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-36.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-6.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-14.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-5.base.cvc.smt2,RETURN PROOF
QF_IDL/qlock/qlock-4-10-27.induction.cvc.smt2,UN-UNSAT
QF_IDL/qlock/qlock-4-10-31.induction.cvc.smt2,UN-UNSAT
